year,month,day,hour,temperature,humidity,wind_speed,solar_radiation,pressure,saison,periode,heat_index,hour_sin,hour_cos,month_sin,month_cos,is_weekend,outage
2024,2,23,12,32.8,7.43,3.2,3.65,97.64,0,2,30.467438119160587,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,1
2024,2,23,13,33.72,7.44,2.09,3.42,97.53,0,2,31.22817418769333,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,0
2024,2,23,14,34.32,7.39,1.17,2.95,97.43,0,2,31.72845089332437,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1
2024,2,23,15,34.66,7.36,0.66,2.25,97.35,0,3,32.01285857177379,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,0
2024,2,23,16,34.76,7.34,0.74,1.34,97.33,0,3,32.09665045467341,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,1
2024,2,23,17,34.54,7.49,1.17,0.42,97.36,0,3,31.91182484850575,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,1
2024,2,23,18,33.97,7.88,2.21,0.0,97.43,0,4,31.431636637378126,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,0
2024,2,23,19,33.08,8.42,3.61,0.0,97.51,0,4,30.6816839571594,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,1
2024,2,23,20,32.05,8.99,4.82,0.0,97.6,0,4,29.819460648525265,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,23,21,30.93,9.59,5.87,0.0,97.68,0,4,28.89619451160462,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,0
2024,2,23,22,29.77,10.14,6.5,0.0,97.72,0,0,27.964927249050255,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,0
2024,2,23,23,28.57,10.63,6.86,0.0,97.72,0,0,27.036059667792394,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,0
2024,2,24,0,27.34,11.12,7.05,0.0,97.7,0,0,26.127412716928752,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,1,26.09,11.68,7.09,0.0,97.66,0,0,25.25972971251999,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,2,24.87,12.35,6.99,0.0,97.61,0,0,24.483737193332715,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,3,23.74,13.11,6.7,0.0,97.58,0,0,23.84737524515947,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,4,22.72,14.06,6.48,0.0,97.57,0,0,23.375045615174272,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,1
2024,2,24,5,21.77,15.14,6.39,0.0,97.62,0,0,23.044286970615453,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,6,20.89,16.43,6.36,0.07,97.69,0,1,22.871344144795035,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,1,1
2024,2,24,7,20.3,17.78,6.4,0.67,97.78,0,1,22.897561512755413,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,8,21.08,17.96,5.25,1.65,97.85,0,1,23.168284088135692,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,9,24.22,15.68,3.97,2.51,97.9,0,1,24.30990434131101,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,10,28.13,12.9,3.98,3.2,97.92,0,2,26.717382268321643,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,11,31.21,11.39,3.98,3.53,97.86,0,2,29.104630845473924,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,12,32.98,10.95,3.43,3.29,97.76,0,2,30.586056181668358,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1,1
2024,2,24,13,34.06,10.85,2.97,3.14,97.63,0,2,31.521825070162247,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,14,34.75,10.85,2.68,2.63,97.52,0,2,32.133686518629304,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1,1
2024,2,24,15,35.15,10.9,2.58,1.9,97.44,0,3,32.49511843745705,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,16,35.26,11.0,2.47,1.04,97.42,0,3,32.598677594063595,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,17,35.07,11.26,2.54,0.32,97.44,0,3,32.43603042135982,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,18,34.55,11.73,3.0,0.0,97.5,0,4,31.980687649228813,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,19,33.74,12.34,3.72,0.0,97.58,0,4,31.269374158987517,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,20,32.9,12.89,4.22,0.0,97.67,0,4,30.537726272823996,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,21,32.13,13.4,4.47,0.0,97.72,0,4,29.87848547424747,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,22,31.4,13.87,4.56,0.0,97.75,0,0,29.26637827254454,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,1,0
2024,2,24,23,30.64,14.45,4.66,0.0,97.75,0,0,28.646389068399813,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,0,29.83,15.09,4.88,0.0,97.72,0,0,28.007817941222086,0.0,1.0,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,1,28.9,15.92,5.15,0.0,97.69,0,0,27.30924848001457,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,2,27.86,16.91,5.46,0.0,97.66,0,0,26.580345098187713,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,3,26.75,18.13,5.82,0.0,97.66,0,0,25.878330131501116,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,4,25.63,19.52,6.22,0.0,97.68,0,0,25.267146032369585,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,5,24.59,21.18,6.5,0.0,97.73,0,0,24.816196669323524,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,6,23.71,22.98,6.56,0.05,97.8,0,1,24.5486137184526,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,1,1
2024,2,25,7,23.25,24.58,6.31,0.48,97.87,0,1,24.489917997219038,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,8,24.15,24.91,4.96,1.21,97.93,0,1,24.82075833834594,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,9,27.47,23.11,3.5,1.93,97.96,0,1,26.474943412372628,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,10,31.77,20.8,3.6,2.61,97.95,0,2,29.80691118391345,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,11,34.05,19.87,3.63,2.96,97.87,0,2,32.002619071562044,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,12,34.99,19.33,3.33,3.34,97.74,0,2,32.95790744887195,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1,1
2024,2,25,13,35.6,18.83,2.99,3.16,97.61,0,2,33.57392060952298,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,14,36.03,18.34,2.59,2.61,97.5,0,2,33.993526089417415,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,15,36.3,17.95,2.22,1.93,97.42,0,3,34.245692997526554,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,16,36.37,17.78,1.89,1.08,97.4,0,3,34.30152198790742,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1,1
2024,2,25,17,36.19,17.98,1.75,0.33,97.42,0,3,34.125970655770985,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,18,35.75,18.59,1.93,0.0,97.47,0,4,33.7116265626318,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,1,1
2024,2,25,19,35.08,19.55,2.53,0.0,97.54,0,4,33.081774832858876,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1,1
2024,2,25,20,34.38,20.72,3.15,0.0,97.63,0,4,32.441006328913645,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1,1
2024,2,25,21,33.66,22.12,3.63,0.0,97.7,0,4,31.802337263761718,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,22,32.88,23.86,4.05,0.0,97.72,0,0,31.134769563086792,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,1,0
2024,2,25,23,32.0,25.95,4.53,0.0,97.71,0,0,30.401226473645515,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,1,0
2024,2,26,0,31.03,28.24,4.95,0.0,97.68,0,0,29.609688995366493,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,1,29.99,30.47,5.28,0.0,97.62,0,0,28.7774650953389,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,2,28.94,32.5,5.46,0.0,97.57,0,0,27.974680752635614,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,3,27.97,34.05,5.53,0.0,97.54,0,0,27.27672005784117,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,4,27.07,35.19,5.48,0.0,97.53,0,0,26.683001423081087,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,5,26.25,35.8,5.55,0.0,97.55,0,0,26.193416274782003,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,1
2024,2,26,6,25.48,36.16,5.66,0.05,97.61,0,1,25.795397223075593,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,7,24.95,36.07,5.6,0.45,97.7,0,1,25.552781876737942,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,8,25.4,34.09,4.78,0.94,97.78,0,1,25.68982896441881,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,9,27.41,28.93,4.28,1.65,97.84,0,1,26.641066141839964,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,10,30.1,23.48,4.51,2.64,97.86,0,2,28.453584259682682,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,11,32.5,19.94,5.18,3.2,97.81,0,2,30.447597167490795,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,12,34.1,18.24,4.98,3.4,97.71,0,2,31.915313596626213,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,13,35.16,17.45,4.3,3.16,97.58,0,2,32.944681164020494,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,1
2024,2,26,14,35.79,17.2,3.44,2.72,97.45,0,2,33.59050332629222,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1
2024,2,26,15,36.1,17.21,2.54,2.0,97.36,0,3,33.92857389230561,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,16,36.19,17.3,1.84,1.15,97.33,0,3,34.038505991153414,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,17,36.03,17.5,1.44,0.36,97.34,0,3,33.88714277058066,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,1
2024,2,26,18,35.62,17.91,1.21,0.0,97.39,0,4,33.486696257465596,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,19,35.0,18.58,1.17,0.0,97.46,0,4,32.88829208089699,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,20,34.36,19.26,1.31,0.0,97.55,0,4,32.273089385437395,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,21,33.75,19.98,1.46,0.0,97.63,0,4,31.698850306842264,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,1
2024,2,26,22,33.09,20.8,1.69,0.0,97.66,0,0,31.088692956063284,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,0
2024,2,26,23,32.36,21.73,2.0,0.0,97.64,0,0,30.42796332650186,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,0,31.53,22.83,2.45,0.0,97.6,0,0,29.700149319340916,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,1,30.56,24.04,3.19,0.0,97.54,0,0,28.880763483905586,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,2,29.42,25.43,4.11,0.0,97.5,0,0,27.979009381487597,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,3,28.19,26.65,5.06,0.0,97.48,0,0,27.088157648839868,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,4,27.01,27.5,5.65,0.0,97.47,0,0,26.332058064769853,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,5,26.08,27.59,5.67,0.0,97.5,0,0,25.801748611385495,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,6,25.45,27.12,5.35,0.06,97.55,0,1,25.46810079486849,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,7,25.17,26.38,4.89,0.67,97.62,0,1,25.309995794866996,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,8,26.0,24.76,3.69,1.56,97.68,0,1,25.659145867996386,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,9,29.15,20.29,2.57,2.37,97.73,0,1,27.580531970116326,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,10,33.2,14.52,4.0,3.01,97.74,0,2,30.845926319270138,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1
2024,2,27,11,35.12,12.38,4.23,3.37,97.67,0,2,32.53140132804829,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,12,36.05,11.59,4.05,3.36,97.56,0,2,33.35947926682184,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,1
2024,2,27,13,36.66,11.15,3.88,3.21,97.44,0,2,33.90501846164403,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,1
2024,2,27,14,37.06,10.92,3.6,2.74,97.34,0,2,34.265902525649146,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,15,37.32,10.76,3.21,2.05,97.27,0,3,34.49910499881493,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,1
2024,2,27,16,37.39,10.72,2.93,1.19,97.25,0,3,34.56206571993967,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,17,37.23,10.81,2.85,0.36,97.28,0,3,34.41798219395224,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,18,36.78,11.17,3.01,0.0,97.35,0,4,34.020186026164396,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,19,36.1,11.65,3.33,0.0,97.43,0,4,33.41045727444755,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,1
2024,2,27,20,35.43,12.13,3.53,0.0,97.51,0,4,32.80848473219874,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,21,34.8,12.62,3.67,0.0,97.58,0,4,32.24468830096537,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,22,34.13,13.22,3.66,0.0,97.61,0,0,31.65013209446041,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,0
2024,2,27,23,33.35,14.02,3.65,0.0,97.6,0,0,30.965739932995813,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,0,32.38,15.21,3.76,0.0,97.56,0,0,30.131399624226606,0.0,1.0,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,1,31.23,16.88,3.93,0.0,97.5,0,0,29.175154075527374,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,2,30.01,19.04,4.01,0.0,97.44,0,0,28.219390250018545,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,3,28.92,21.44,3.91,0.0,97.42,0,0,27.439753641368412,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,4,28.05,23.86,3.58,0.0,97.41,0,0,26.88784646605933,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,5,27.39,26.12,3.1,0.0,97.43,0,0,26.522676804944822,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,6,26.88,28.11,2.61,0.06,97.49,0,1,26.274744692826065,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,7,26.57,29.77,2.26,0.65,97.55,0,1,26.151686535819376,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,8,27.26,30.06,1.76,1.51,97.61,0,1,26.58795900977392,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,9,30.11,27.5,0.9,2.35,97.64,0,1,28.682634621961864,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,10,33.64,23.5,1.3,3.01,97.64,0,2,31.9259276954006,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,11,35.41,20.37,0.96,3.36,97.59,0,2,33.55525052893244,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,12,36.5,17.98,0.53,3.58,97.5,0,2,34.47644544087919,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,13,37.29,16.18,0.17,3.42,97.4,0,2,35.107539317788564,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,14,37.81,14.91,0.53,2.92,97.3,0,2,35.49352037646707,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,15,38.09,14.04,1.02,2.17,97.22,0,3,35.66656544949148,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,16,38.15,13.55,1.54,1.29,97.17,0,3,35.65784554944002,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,17,37.97,13.38,2.04,0.42,97.18,0,3,35.44348717331737,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,18,37.49,13.47,2.87,0.0,97.23,0,4,34.95434722746054,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,19,36.71,13.74,4.08,0.0,97.31,0,4,34.18311703034221,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,20,35.83,13.93,5.0,0.0,97.4,0,4,33.31546613550686,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,21,34.93,14.1,5.64,0.0,97.48,0,4,32.44671158858492,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,1
2024,2,28,22,34.02,14.28,5.94,0.0,97.51,0,0,31.59207921750943,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,0
2024,2,28,23,33.06,14.61,5.99,0.0,97.51,0,0,30.722047435061903,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,0,31.95,15.31,5.87,0.0,97.48,0,0,29.75704568636486,0.0,1.0,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,1,30.64,16.59,5.6,0.0,97.43,0,0,28.6757068157311,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,2,29.21,18.54,5.1,0.0,97.38,0,0,27.584153966840127,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,3,27.84,20.86,4.67,0.0,97.36,0,0,26.655537813905067,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,4,26.59,23.17,4.55,0.0,97.39,0,0,25.93438849442638,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,5,25.47,24.96,4.85,0.0,97.44,0,0,25.396286777660343,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,6,24.5,25.81,5.4,0.07,97.51,0,1,25.000179072109542,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,7,23.97,25.3,5.73,0.68,97.58,0,1,24.773774320959102,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,8,24.96,22.08,4.93,1.64,97.65,0,1,25.032576253162237,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,9,27.97,16.43,4.54,2.34,97.69,0,1,26.648063952709425,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,10,31.33,12.38,5.18,3.07,97.7,0,2,29.200769386104675,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,11,33.75,10.95,5.54,3.45,97.65,0,2,31.25174196827332,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,12,35.15,10.28,5.35,3.23,97.54,0,2,32.474230842207156,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,13,36.14,9.78,5.11,3.11,97.42,0,2,33.34302489004333,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,14,36.79,9.53,4.95,2.58,97.31,0,2,33.91708765602741,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,15,37.12,9.45,4.86,1.87,97.22,0,3,34.21159553255967,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,16,37.17,9.61,5.02,1.04,97.19,0,3,34.26825268551395,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,17,36.87,10.1,5.38,0.33,97.21,0,3,34.02663925047491,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,18,36.06,11.06,6.0,0.0,97.27,0,4,33.33678948723672,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,19,34.73,12.44,7.27,0.0,97.36,0,4,32.17193931074047,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,20,33.09,14.08,8.6,0.0,97.46,0,4,30.733135427680683,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0,1
2024,2,29,21,31.31,15.89,9.5,0.0,97.54,0,4,29.220737970222633,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,22,29.64,17.56,9.59,0.0,97.59,0,0,27.89442038256907,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0,0
2024,2,29,23,28.23,18.9,9.34,0.0,97.6,0,0,26.87696366382069,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0,0
2024,3,1,0,27.01,19.89,9.08,0.0,97.57,1,0,26.089448248980858,0.0,1.0,1.0,6.123233995736766e-17,0,0
2024,3,1,1,25.88,20.55,8.9,0.0,97.52,1,0,25.443496024539744,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0,1
2024,3,1,2,24.84,20.86,8.75,0.0,97.47,1,0,24.918323426935736,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,0
2024,3,1,3,23.92,20.62,8.58,0.0,97.44,1,0,24.486975499991786,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0,0
2024,3,1,4,23.1,20.01,8.3,0.0,97.44,1,0,24.109761175246792,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0,0
2024,3,1,5,22.33,19.41,7.69,0.0,97.47,1,0,23.769613414314666,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,0,1
2024,3,1,6,21.66,18.78,7.47,0.06,97.51,1,1,23.468722771878152,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0,0
2024,3,1,7,21.39,18.06,7.14,0.55,97.57,1,1,23.28589834245419,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0,0
2024,3,1,8,22.68,15.91,5.62,1.37,97.62,1,1,23.553901659554427,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0,0
2024,3,1,9,25.95,11.97,6.22,2.18,97.67,1,1,25.174658230001125,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0,0
2024,3,1,10,29.34,9.82,7.32,2.76,97.67,1,2,27.632126349158966,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0,1
2024,3,1,11,32.02,9.7,6.67,3.28,97.62,1,2,29.784888932337015,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0,1
2024,3,1,12,34.11,9.7,5.48,3.32,97.51,1,2,31.55061435868644,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0,0
2024,3,1,13,35.49,9.4,4.46,3.11,97.39,1,2,32.749522933849335,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,0,1
2024,3,1,14,36.35,9.16,3.75,2.47,97.27,1,2,33.502609221546614,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0,1
2024,3,1,15,36.82,9.05,3.22,1.68,97.18,1,3,33.916474735966474,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0,0
